Place_Name,Sub_Place,Negative_Review,Positive_Review,,,Rating1,Tags,TourId,rating
Shimoga,Jog Falls,No Negative, Very polite staff place Service,,,10,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",871,10
Shimoga,Jog Falls, places a bit small, Staff very helpful and Bus very nice ,,,8.3,"[' Leisure trip ', ' Couple ', ' Romantic place ']",872,9
Shimoga,Jog Falls,No Negative, location in good location Beautiful building Staff excellent Beautiful placeding and towels nature plentiful Would definitely use it again ,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",873,10
Shimoga,Jog Falls, nature service and coffee both very unsatisfactory, Comfortable place friendly reception staff,,,7.5,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",874,8
Shimoga,Jog Falls, Not enough lighting in place just lamps, Clean Lovely location Great staff,,,10,"[' Leisure trip ', ' Group ']",875,10
Shimoga,Jog Falls, The price they charge 24 pounds per night for parking , The location is 5 minutes from tube station Excellent nature ,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",876,10
Shimoga,Jog Falls, The place was too small, place very comfy,,,8.3,"[' Leisure trip ', ' Couple ', ' Romantic place ']",877,9
Shimoga,Jog Falls,No Negative, the place the nature friendly stuff situation ,,,9.2,"[' Leisure trip ', ' Family with young children ', ' Romantic place ']",878,10
Shimoga,Jog Falls,No Negative, Very comfortable place and within easy walking distance of tube and bus shops near to local attractions,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",879,10
Shimoga,Jog Falls,No Negative, Staff were friendly and efficient place was clean nature was good ,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",880,10
Shimoga,Jog Falls,No Negative, Shower is fabulous place comfortable and location excellent,,,9.6,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",881,10
Shimoga,Jog Falls,No Negative, Fantastic place very quiet location but very close to tube,,,10,"[' Leisure trip ', ' Couple ', ' Romantic place ']",882,10
Shimoga,Jog Falls, Lift shaft next to place made banging noise in night, Nice places helpful staff nice nature,,,9.6,"[' Leisure trip ', ' Couple ']",883,10
Shimoga,Jog Falls, placeplace was very warm, Nice Bus pleasant staff,,,10,"[' Leisure trip ', ' Couple ', ' Romantic place ']",884,10
Shimoga,Jog Falls, No WiFi in the place , Very clean Very good nature Very close to Earls Court station,,,9.6,"[' Leisure trip ', ' Group ']",885,10
Shimoga,Jog Falls, Very disappointed they removed the early morning complimentary coffee and water from the lobby It was a nice touch , Staff are amazing ,,,9.2,"[' Leisure trip ', ' Solo traveler ', ' Romantic place ']",886,10
Shimoga,Jog Falls,No Negative, Friendly welcoming staff who even provided complimentary bubbly for my daughters 18th Delicious nature Comfy places ,,,9.6,"[' Leisure trip ', ' Family with older children ']",887,10
Shimoga,Jog Falls, Very small place, Very clean and easily accessible to the Earls Court Tube Station,,,7.9,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",888,8
Shimoga,Jog Falls, N A, The location was beautiful exactly like the pictures excellent staff and fast private cab pick up would recommend,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",889,10
Shimoga,Jog Falls, place hot to sleep in, Location nature staff helpful,,,9.2,"[' Leisure trip ', ' Couple ', ' Romantic place ']",890,10
Shimoga,Jog Falls, nature choices can be better, Cleanliness,,,8.3,"[' Leisure trip ', ' Solo traveler ']",891,9
Shimoga,Jog Falls, nature was average and the staff seemed a bit grumpy and not particularly helpful, The place was spacious and the places comfortable,,,6.7,"[' Leisure trip ', ' Couple ', ' Romantic place ']",892,7
Shimoga,Jog Falls, staff could be more friendly,No Positive,,,7.1,"[' Leisure trip ', ' Group ']",893,8
Shimoga,Kodachadri,No Negative, great place good stuff lovely location in general,,,9.6,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",894,10
Shimoga,Kodachadri,No Negative, Staff very very polite m,,,10,"[' Family trip ', ' Group ']",895,10
Shimoga,Kodachadri, Was put on hold forever when trying to phone reception desk , The location the place and the service ,,,7.5,"[' Leisure trip ', ' Couple ', ' Romantic place ']",896,8
Shimoga,Kodachadri, Upgraded to executive king size place not an executive place in my opinion Very basic Appears to be more suited to business clients , Great location,,,7.5,"[' Leisure trip ', ' Couple ']",897,8
Shimoga,Kodachadri,No Negative, From now on this will be our choice location when visiting London great place great location ,,,9.6,"[' Leisure trip ', ' Couple ']",898,10
Shimoga,Kodachadri,No Negative, Super location for the money Should be full every day in London ,,,10,"[' Family trip ', ' Solo traveler ']",899,10
Shimoga,Kodachadri,No Negative, Fine place Well equipped bathplace Lovely staff Great service ,,,9.2,"[' Family trip ', ' Solo traveler ']",900,10
Shimoga,Kodachadri, Loved it all , We enjoyed the little extras eg tissue box set in marble under the sink Washing line discreetly fixed over bath etc,,,10,"[' Leisure trip ', ' Couple ', ' Romantic place ']",901,10
Shimoga,Kodachadri, Staff attitude and guiding tourist could have been better, I liked the place ,,,5.4,"[' Leisure trip ', ' Family with older children ']",902,6
Shimoga,Kodachadri,No Negative, really comfie place lovely thick towels slippers supplied,,,9.6,"[' Leisure trip ', ' Solo traveler ']",903,10
Shimoga,Kodachadri,No Negative, Location cleanliness friendly staff A nice quiet location ,,,8.8,"[' Couple ', ' Romantic place ']",904,9
Shimoga,Kodachadri,No Negative, Good location nice neighbourhood ,,,7.9,"[' Family trip ', ' Couple ']",905,8
Shimoga,Kodachadri, Water temperature quite low On 2nd floor place Mornings in particular ,No Positive,,,8.8,"[' Leisure trip ', ' Couple ', ' Romantic place ']",906,9
Shimoga,Kodachadri, Nothing really the place a bit small but this is London, location all staff reception nature dinner staff are friendly ,,,8.8,"[' Leisure trip ', ' Solo traveler ']",907,9
Shimoga,Sigandur,No Negative, Great location ,,,10,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",908,10
Shimoga,Sigandur,No Negative, Good location in excellent location for transport access good meals too ,,,8.8,"[' Leisure trip ', ' Couple ', ' Romantic place ']",909,9
Shimoga,Sigandur, Nothing, nature lovely as usual Check in and out very smooth and hassle free ,,,10,"[' Family trip ', ' Group ']",910,10
Shimoga,Sigandur, nature not quite as good as it used to be It used to be what set this location apart from its competitors , Good attentive staff,,,7.5,"[' Leisure trip ', ' Family with young children ']",911,8
Shimoga,Sigandur, During previous stays it was nice to have a glass of champagne from the nature buffet We missed it this time , Good location and private parking,,,9.2,"[' Leisure trip ', ' Couple ', ' Romantic place ']",912,10
Shimoga,Sigandur, toilet to small a bit cramped to put your cosmetic bag no space, everything except toilet,,,9.2,"[' Leisure trip ', ' Solo traveler ']",913,10
Shimoga,Sigandur,No Negative, Very good location near Earls Court metro stop,,,10,"[' Leisure trip ', ' Solo traveler ', ' Romantic place ']",914,10
Shimoga,Sigandur, nothing, friendly polite efficient staff Excellent nature Lovely bathplace small but very good ,,,7.9,"[' Leisure trip ', ' Couple ']",915,8
Shimoga,Sigandur, Nothing top quality, Very friendly and efficient staff convenient location good places and public areas,,,10,"[' Leisure trip ', ' Couple ']",916,10
Shimoga,Sigandur,No Negative, Great location and staff,,,9.2,"[' Leisure trip ', ' Family with older children ']",917,10
Shimoga,Sigandur,No Negative, Close underground Very helpful staff,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",918,10
Shimoga,Sigandur, a bigger place would have been nicer , everything,,,9.6,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",919,10
Shimoga,Sigandur, place was very small and smelt very badly of stale cigarette smoke , Location,,,6.7,"[' Leisure trip ', ' Couple ']",920,7
Shimoga,Sigandur, we were charged for nature when we booked you told us it was included, staff were sweet,,,5,"[' Leisure trip ', ' Couple ']",921,5
Shimoga,Sigandur, Not applicable Everything was fine , General approach is friendly but also efficient ,,,9.6,"[' Family trip ', ' Couple ', ' Romantic place ']",922,10
Shimoga,Sigandur,No Negative, close to station but very quiet Good value for money at last minute rate ,,,8.8,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",923,9
Bijapur,Gol Gumbaz, place was tiny , Lovely staff very helpful Clean and functional ,,,8.3,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",924,9
Bijapur,Gol Gumbaz,No Negative, Perfect location Close to earl s court underground Safe environment Quiet environment Great service Efficient and pleasant staff ,,,7.5,"[' Leisure trip ', ' Group ']",925,8
Bijapur,Gol Gumbaz,No Negative, Well appointed very convenient location and very helpful being able to book to leave the car,,,10,"[' Leisure trip ', ' Family with older children ']",926,10
Bijapur,Gol Gumbaz,No Negative, Everything was splendid,,,9.6,"[' Leisure trip ', ' Solo traveler ']",927,10
Bijapur,Gol Gumbaz,No Negative, Excellent location close to the famous spots but quieter than living right around them ,,,9.2,"[' Leisure trip ', ' Solo traveler ', ' Romantic place ']",928,10
Bijapur,Gol Gumbaz, Replace carpets in hallways and places please , Reception staff really professional and friendly ,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",929,10
Bijapur,Gol Gumbaz,No Negative, Great location clean places and helpful staffs but tiny places like all locations in London ,,,8.8,"[' Leisure trip ', ' Family with older children ', ' Romantic place ']",930,9
Bijapur,Gol Gumbaz,No Negative, Staff were brilliant and nothing was too much trouble Special mentions for Vlad on reception and Reghina in the arena ,,,10,"[' Leisure trip ', ' Group ']",931,10
Bijapur,Gol Gumbaz, The place is so small for a family with kids no space to move , place service cleanliness,,,7.1,"[' Leisure trip ', ' Family with young children ', ' Romantic place ']",932,8
Bijapur,Gol Gumbaz, wifi is as always in london bit of pain due to lower and unstable bitrate, excellent staff and great welcome to the location after checkin,,,10,"[' Family trip ', ' Solo traveler ']",933,10
Bijapur,Gol Gumbaz,No Negative, the location is in a quiet neighborhood very close to the earl s court tube station great nature very nice staff clean and comfotable,,,10,"[' Leisure trip ', ' Family with older children ']",934,10
Bijapur,Gol Gumbaz,No Negative, Very good service beautiful place location was superb ,,,10,"[' Leisure trip ', ' Group ']",935,10
Bijapur,Gol Gumbaz,No Negative, Staff very friendly Lovely decor Comfortable place Everything you need ,,,10,"[' Family trip ', ' Group ']",936,10
Bijapur,Gol Gumbaz,No Negative, Great location great staff comfortable places ,,,9.6,"[' Leisure trip ', ' Group ']",937,10
Bijapur,Gol Gumbaz, place touch too small but again don t complain cos of good value, Smooth check in and out Good value Location,,,9.2,"[' Leisure trip ', ' Solo traveler ', ' Romantic place ']",938,10
Bijapur,Gol Gumbaz,No Negative, The K K location is always maintained and staffed to a high standard We ve been going back there for many years now and always enjoy our stay ,,,10,"[' Leisure trip ', ' Couple ']",939,10
Bijapur,Gol Gumbaz, Bathplace was tiny shower was just a Trickle of water , Cleanliness location and nature,,,7.5,"[' Leisure trip ', ' Family with older children ']",940,8
Bijapur,Gol Gumbaz,No Negative, Convenient location and great last minute price place was quiet and clean nature was varied Friendly staff ,,,10,"[' Leisure trip ', ' Couple ', ' Romantic place ']",941,10
Bijapur,Gol Gumbaz,No Negative, A very well organised location Great location Very polite helpful staff Very good nature Would definitely stay here again ,,,8.3,"[' Leisure trip ', ' Couple ', ' Romantic place ']",942,9
Bijapur,The Citadel, There was nothing we didn t like , The location was good for what we were there for ,,,7.5,"[' Leisure trip ', ' Group ']",943,8
Bijapur,The Citadel,No Negative, Location easy access to public transport situated in quiet enclave Great choice nature Professional welcoming polite staff,,,10,[' Family with older children '],944,10
Bijapur,The Citadel,No Negative, All the staff where very friendly and helpful The food was excellent and a great choice The places where lovely as well ,,,9.6,"[' Leisure trip ', ' Couple ', ' Romantic place ']",945,10
Bijapur,The Citadel,No Negative, Friendly staff good location ,,,8.8,"[' Leisure trip ', ' Family with older children ']",946,9
Bijapur,The Citadel, Nothing at all , Location superb as the underground was so near making travel excellent ,,,10,"[' Leisure trip ', ' Couple ']",947,10
Bijapur,The Citadel, No spare blankets Woke up cold due to sudden temperature drop , Very clean Friendly staff ,,,8.8,"[' Couple ', ' Romantic place ']",948,9
Bijapur,The Citadel,No Negative, Nespresso in the lobby in the morning excellent location good showers very clean place quite large for London standards ,,,9.6,"[' Family trip ', ' Solo traveler ', ' Romantic place ']",949,10
Bijapur,The Citadel,No Negative, Receptionist,,,9.6,"[' Leisure trip ', ' Group ']",950,10
Bijapur,The Citadel,No Negative, Nice location with a wonderful backyard Good location as it is close to subway In a residential area arenas close by ,,,8.8,"[' Leisure trip ', ' Family with young children ']",951,9
Bijapur,The Citadel,No Negative, place was quiet and big enough nature was great Staff very helpful and friendly We will use this location again ,,,10,"[' Leisure trip ', ' Couple ']",952,10
Bijapur,The Citadel,No Negative, Location perfect for our needs,,,9.6,"[' Leisure trip ', ' Group ']",953,10
Bijapur,The Citadel,No Negative, very friendly and professional staff very good nature good quality of the food in arena simply a very nice stay,,,9.2,"[' Family trip ', ' Family with older children ']",954,10
Bijapur,The Citadel, 2 single places pushed together not acceptable for 165 per night places tiny and dated decor , nothing,,,3.3,"[' Leisure trip ', ' Couple ', ' Romantic place ']",955,4
Bijapur,The Citadel, the matress is not very comfortable and the bathplace is small even I had a king executive place, position of the location wifi and nature,,,8.3,"[' Family trip ', ' Solo traveler ']",956,9
Bijapur,The Citadel,No Negative, Staff was excellent ,,,8.3,"[' Leisure trip ', ' Couple ']",957,9
Bijapur,The Citadel, places a bit small for the Price, Nice garden and good nature,,,8.3,"[' Leisure trip ', ' Couple ', ' Romantic place ']",958,9
Bijapur,The Citadel, Nothing, Location friendly staff garden,,,9.6,"[' Family trip ', ' Solo traveler ']",959,10
Bijapur,The Citadel, Location, Quiet and comfortable,,,7.5,"[' Leisure trip ', ' Couple ']",960,8
Bijapur,The Citadel, Bathplace was tiny terrible lay out, Location,,,8.3,"[' Leisure trip ', ' Group ']",961,9
Bijapur,The Citadel,No Negative, Responsive staff excellent place terrific nature and located conveniently to tube A bit pricey but service food and comfort all exceptional ,,,9.6,"[' Leisure trip ', ' Couple ']",962,10
Uttara Kannada,Om Beach, Was v happy no negatives , Location staff quietly courteous v good nature good shower proximity to tube ,,,7.5,"[' Leisure trip ', ' Family with older children ']",963,8
Uttara Kannada,Om Beach, Small places , Excellent location near to Earl s Court tube station Great natures ,,,7.9,"[' Leisure trip ', ' Couple ']",964,8
Uttara Kannada,Om Beach,No Negative, Excellent service from front desk Mgr Anna and Vlad,,,10,"[' Leisure trip ', ' Family with older children ']",965,10
Uttara Kannada,Om Beach,No Negative, Friendly staff great nature,,,10,"[' Leisure trip ', ' Group ']",966,10
Uttara Kannada,Om Beach,No Negative, great location close to tube good choice of places to eat near the location,,,7.9,"[' Leisure trip ', ' Family with young children ']",967,8
Uttara Kannada,Om Beach, Small Bathplace, location place view of garden nature buffet selection being asked if we require anymore nature items before they finish,,,7.1,"[' Leisure trip ', ' Family with young children ']",968,8
Uttara Kannada,Om Beach,No Negative, Location nature served were excellent Also have to mention the supper we ordered was good ,,,7.9,"[' With a pet ', ' Leisure trip ', ' Family with young children ']",969,8
Uttara Kannada,Om Beach, The place is a bit old , Very convinence location nature is perfect with freshly baked bread ,,,8.3,"[' Leisure trip ', ' Family with older children ']",970,9
Uttara Kannada,Om Beach,No Negative, Efficiency of booking procedure secure parking facility Efficiency of staff ,,,10,"[' Leisure trip ', ' Couple ']",971,10
Uttara Kannada,Om Beach, Difficult to locate the phone to contact reception lack toilet itineraries and it was difficult to locate these , They have followed through special requests Comfortable place wide choices for nature and very clean ,,,9.2,"[' Leisure trip ', ' Couple ']",972,10
Uttara Kannada,Om Beach, Air con not great , Great location and very comfortable places place was available for early check in Easy walk to attractions and trains for onward journey ,,,8.3,"[' Leisure trip ', ' Couple ']",973,9
Uttara Kannada,Om Beach, Not a fan of the nature to be honest the eggs were quite watery Also we did not buy nature in advance which was good because when you arrive they give you a 25 off voucher I would have been very annoyed if I had paid full price in advance and the person next to me got a better deal , We had the most basic place which was great value as well as spacious and comfortable,,,10,"[' Leisure trip ', ' Couple ']",974,10
Uttara Kannada,Om Beach, No parking on site We parked about 1 2 mile away but it s expensive Parking from 15 30 Friday until 11 30am Sunday cost 42 00 Although reasonable by London standards it s an added expense for a weekend away Perhaps the location could workout a concession with local car parks arena expensive given the quality of food , Standard places are very comfortable Good central location ,,,7.5,"[' Leisure trip ', ' Couple ']",975,8
Uttara Kannada,Yana Rocks,No Negative, Very large place Hidden courtyard view with backdrop of the city is beautiful Short walk to public transport Blackfriars Tube Station and Temple Station ,,,10,"[' Leisure trip ', ' Couple ']",976,10
Uttara Kannada,Yana Rocks, We have been charged for place service that we did not have I spoke to the location yesterday who said they would remove the charge of 43 53 issue and amended invoice and email to confirm that the charge had been removed This has not been done , Location and place excellent,,,7.9,[' Couple '],977,8
Uttara Kannada,Yana Rocks, It would be helpful if the location could provide more detailed info on how to get to the location from the subway station Customers shld look out for the green elephant in the doorway otherwise really difficult to find the entrance to the location , Guest svc manager Francesco was very helpful with our questions on places to go and ways to get there place place was extremely comfortable and good sized Bathplace was also a good sized bathplace with a long bath and a cute Apex duck a very cute and novel idea ,,,7.5,"[' Family trip ', ' Solo traveler ']",978,8
Uttara Kannada,Yana Rocks, Every thing was excellent Apart from place service for food that never came and been woken up at 9 am by staff walking in place When I mentioned in to reception when checking out they didn t seam bothered , place was great Bathplace was immaculately clean,,,7.9,"[' Leisure trip ', ' Couple ']",979,8
Uttara Kannada,Yana Rocks, No problems at all , place and bathplace excellent Really comfortable place and huge walk in shower TV ironing board iron bathrobes slippers and tea coffee hot choc making facilities in place location looks new so all furnishings modern Tube a short walk away We walked to the Theatre district in around 15 20 minutes We did not eat at the location so unable to comment on arena food but there are several pubs near by I would certainly recommend this location ,,,9.2,"[' Leisure trip ', ' Couple ']",980,10
Uttara Kannada,Yana Rocks,No Negative, Staff really friendly place was extremely comfy and not too far from two underground stations The concierge recommended a great italian on fleet street and booked a table for two in minutes Overall great stay ,,,9.2,"[' Leisure trip ', ' Couple ']",981,10
Uttara Kannada,Yana Rocks,No Negative, we were very pleased with the location and were especially pleased at the spaciousness of the Standard place and the quietness of the placeplaces and corridors ,,,10,"[' Leisure trip ', ' Group ']",982,10
Uttara Kannada,Yana Rocks, Not a lot to put in this section If I was going to be very picky I d say the food menu was average but still very palatable i e not bad Wine list could be improved , place was clean and well appointed Location was great for sight seeing Being set back from the road our place was quiet A most enjoyable stay ,,,7.9,"[' Leisure trip ', ' Couple ']",983,8
Uttara Kannada,Yana Rocks, Meals very plain No extras or garnishes arena staff didn t seem very knowledgeable Cold croissants for nature , Nice place Modern and cool Bus space in lobby very cosy ,,,9.6,"[' Leisure trip ', ' Couple ']",984,10
Uttara Kannada,Yana Rocks, No toothbrush provided, Being new in this area the conceierge service is excellent Special thanks to Mr Francis who was on duty and helped my colleague and myself several times throughout our stay ,,,8.3,"[' Family trip ', ' Solo traveler ']",985,9
Uttara Kannada,Yana Rocks, Nothing, Brilliant location so close to the tube place was GORGEOUS and spacious lovely and modern The location was quiet and so so clean Loved it Really made our stay extra relaxing ,,,10,"[' Leisure trip ', ' Couple ']",986,10
Uttara Kannada,Yana Rocks, The shower flooded the bathplace and hallway as there was no seal on the shower door and the plugs in bath and sink were no draining sue to clogged hair when we booked via booking com it initially said nature included however it was no and actually ended up costing an extra 40 pounds for two people nature was minimal consisting of one sausage a spoonful of beans and 1 bacon and tomato and small black pudding was not much of a selection of cheese etc just a couple of bits that had been out a while , Nice place nice presentation of location reception area ,,,5.8,"[' Leisure trip ', ' Couple ']",987,6
Uttara Kannada,Yana Rocks, The Wi Fi was rather terrible My husband was able to get it to work on his phone but it did not work on mine And since I did not get an international plan for my phone for this trip I was relying on Wi Fi to communicate while in London Thankfully there were other locations around the city where I could connect to the Wi Fi , The location was excellent and within a decent walking distance from the Underground Tube We also went to a show and the location is on the edge of the theater district There were also many arenas and shops nearby and while it was in a busy area the inside of the location itself was very quiet The place was comfortable and the shower was nice The staff was also very helpful we arrived during some kind of system outage but they got us checked in and then let us know the next day that we could come back and check in properly They also got us taxis rather quickly when we needed them ,,,9.6,"[' Leisure trip ', ' Couple ']",988,10
Uttara Kannada,Yana Rocks, The only thing I d fault was that the pillows were very thick and no options for thinner or different pillows , We were offered an upgrade for a small supplement to a junior suite As part of that you get access to the Club Lounge The place was lovely Looked as new comfy place very clean And the Club lounge is such a nice extra as it gives you somehwere to sit they have board games finger food nature foods and drinks alcoholic non alcoholic available 24hrs ,,,9.6,"[' Leisure trip ', ' Couple ']",989,10
Uttara Kannada,Yana Rocks, They don t have parking and there is no easy parking available nearby , Very comfortable place Spacious bathplace Excellent service Great location ,,,9.6,"[' Leisure trip ', ' Family with young children ']",990,10
Uttara Kannada,Yana Rocks, The staff is quite annoying and could be more discreet entering the place without invitation The view from the location was quite uninspiring , Easy to reach Covent Garden Soho and City However the location is quite far away from Westminster place is clean comfy and nicely designed Very nice couch good bath,,,8.3,"[' Leisure trip ', ' Couple ']",991,9
Uttara Kannada,Yana Rocks,No Negative, Book a place that comes with access to the Club Lounge The Club Lounge offers a continental nature free water soda wine and beer throughout the day and sandwiches and fruit during the afternoon The coffee machine makes the best lattes along with a variety of other types of coffees and hot chocolate This lounge really made the stay for us ,,,10,"[' Leisure trip ', ' Couple ']",992,10
Uttara Kannada,Yana Rocks, nature buffet continental was ok but nothing out of the ordinary A la carte was also possible but we didn t try , Although it s a fairly big location the overall vibe we got was very cozy which we liked a lot Staff was very friendly and helpful whenever we needed Upon arrival we received a reduction coupon for the nature The location is exquisite ,,,10,"[' Leisure trip ', ' Couple ']",993,10
Uttara Kannada,Yana Rocks, More seating in the Bus area would be good also it s a trek to use the toilets , Very clean large places with high value toiletries Extremely comfortable place and pillows Friendly staff ,,,8.8,"[' Leisure trip ', ' Couple ']",994,9
Uttara Kannada,Yana Rocks,No Negative, This is without question one of London finest locations I have never slept that well in a very very longtime and I love the duck Amazing reception and great facilities ,,,10,"[' Leisure trip ', ' Couple ']",995,10
Uttara Kannada,Yana Rocks,No Negative, Great location place was outstanding places were so clean and comfortable bathplace had a big deep bath and a fantastic shower we would recommend this location to everybody ,,,10,"[' Leisure trip ', ' Couple ']",996,10
Uttara Kannada,Yana Rocks, The cleaner knocked on our door at 8am which wasn t ideal We were checking out that day so no need to clean the place Being fussy the dressing gown and towels weren t hugely soft , The location gave us a complimentary upgrade to a suite which was fantastic The place and place were extremely comfortable Excellent personalised service Food was excellent ,,,10,"[' Leisure trip ', ' Couple ']",997,10
Uttara Kannada,Yana Rocks, This was my second time at this location the first time I booked the basic place and was pleasantly surprised at the spaciousness of the place I was given This time I opted to upgrade to a more expensive place and was surprised that it was much smaller than the place I had stayed in before It just might be that I was given a free upgrade the first time ,No Positive,,,8.3,"[' Family trip ', ' Solo traveler ']",998,9
Uttara Kannada,Yana Rocks, Going as a family with two places hired in the same reservation they allocated us in two different buildings They were even unable to allocate us in different floors of the same building, The design facilities and location of the location WIFI and also place were quite convenient,,,10,"[' Leisure trip ', ' Family with young children ']",999,10
Uttara Kannada,Yana Rocks, Some of the complimentary items of food from the place were missing and there was an empty box in the miniBus too , Staff were lovely reception sent a card and a box of chocolates up for my birthday place service food was fantastic and nice cocktails served in the Bus place wasn t the biggest but had everything we needed Very clean and lovely bathplace too ,,,10,"[' Leisure trip ', ' Couple ']",1000,10
Uttara Kannada,Yana Rocks, A few more little milks maybe as I drink a lot of tea but I was given a little jug of milk when I asked , The bathplace was light pleasant and very clean The wardrobe space was good and there were tea making facilities The place was comfortable ,,,10,"[' Leisure trip ', ' Couple ']",1001,10
Uttara Kannada,Yana Rocks, The air conditioning rattled all night and was rather noisy the place was a lot smaller than previous trips but just as expensive A lot better value for money in other locations , The place was clean and comfortable bathplace was modern and spacious ,,,8.8,"[' Leisure trip ', ' Couple ']",1002,9
Uttara Kannada,Yana Rocks, Nothing your doing a fantastic job, Just returned from a wonderful weekend at the apex temple court Where to start From the amazing upgrade for my husbands 30th birthday to the personalised handwritten note and chocolates left for us in the place everything was perfect from the start The location is in a great location less than 10 minutes walk to Covent Garden and for location alone is great value I had chosen the location as we were attending the aldwych theatre and it was literally around the corner It s clean modern and our place was to die for with a balcony offering views of the London eye The apex offers so many extra touches with the free jelly beans Pringles and of course the apex duck We had a great nespresso machine in our place and robes and slippers all added to make the perfect stay They really have thought about everything We have stayed in many locations in London but would definately choose apex again ,,,10,"[' Leisure trip ', ' Couple ']",1003,10
Uttara Kannada,Yana Rocks, The places were too dark and warm After shaving I got on a plane and realized I missed half my face The bathplace mirror was placed right on top of the toilet bowl which was absolutely disgusting Another design flaw was that you had to move the toilet seat up and down in order to flush the toilet The placeplace windows were painted shut which made it awfully stuffy hot and unbearable in the place It was difficult for bad smells to escape since there was no ventilation in the place The walkway outside the location place stank of chemicals and the hallway looked soulless like student dormitories One should not be paying so much money for such a low standard location which did not even include nature The staff were from anywhere else but Britain which did not help make our British experience any better , It was located in a cosy corner off the street ,,,4.2,"[' Leisure trip ', ' Solo traveler ']",1004,5
Uttara Kannada,Dandeli, If we had to pick one thing it would be the pillows are a bit to soft but everyone is different Literally could not find fault with anything , The staff were very accommodating it was mine and my partners anniversary and they did such an amazing job at making the place look lovely,,,9.6,"[' Leisure trip ', ' Couple ']",1005,10
Uttara Kannada,Dandeli, Location was fine for where I needed to be but if you could find find yourself a little aways from the center and Covent Garden Depends what you looking for underground is about 10 mins walk in either direction , Very nice location quiet setting within an inner courtyard Terrace will be lovely in summer plus also very quiet I imagine Very pleasant staff and good location Bus I didn t use the arena neither for nature or evening so can t comment ,,,8.8,"[' Leisure trip ', ' Solo traveler ']",1006,9
Uttara Kannada,Dandeli, At the outside front entrance to the location there is a large carpeted area that was extremely wet due to the weather which spoiled the lovely entrance to an otherwise great location , places were very comfy bathplace was fantastic and location was excellent ,,,8.8,"[' Leisure trip ', ' Couple ']",1007,9
Uttara Kannada,Dandeli, We felt the price of nature is just too much and would have added another 100 to price of our stay , The location of the location is superb convenient and close to the centre yet tucked away in a quiet hidden away pocket ,,,6.7,"[' Leisure trip ', ' Couple ']",1008,7
Uttara Kannada,Dandeli, The place looked straight onto an office window so was a little obtrusive But understand I wasn t paying for a view , The staff were fantastic in the Bus super friendly The shower and bath were fantastic ,,,9.6,"[' Leisure trip ', ' Couple ']",1009,10
Uttara Kannada,Dandeli, Bath tub was good but if once water falles out there s no pipe to get lid of them , Staff was very nice and interior decoration was stylish and warm Good location to walk around London ,,,10,"[' Family trip ', ' Solo traveler ']",1010,10
Uttara Kannada,Dandeli, Not quite the top notch quality it was a couple of years ago Although still a very good location the age is slowly starting to show Carpet coming loose in the hallway wall sockets not EU compatible small things like the bottle opener in the place broken and the nice little Bose speaker have the old iPhone 4 connector , Nice bathplace with big shower and bath Quiet if you get a place on the top floors ,,,7.5,"[' Leisure trip ', ' Couple ']",1011,8
Uttara Kannada,Dandeli,No Negative, I spend the weekend in the Apex location with my boyfriend and we had an an wonderful weekend the stuff from Apex was so friendly and they made everything possible have a great birthday weekend in london For this THANK YOU SO MUCH We will come back Best regards Theresa,,,10,"[' Leisure trip ', ' Couple ']",1012,10
Uttara Kannada,Dandeli, nature is good but quite expensive particularly if you compare it to prices of nature to go on Fleet Street , places are quiet places are huge Bathplace is spacious and shower is hot and powerful Location is very good Thames within walking distance Temple area is beautiful Note however that during weekends the atmosphere is different than during week days due to the fact that many shops most of the business centres and the criminal courts are closed which results in less people in the neighbourhoud ,,,7.9,"[' Family trip ', ' Couple ']",1013,8
Uttara Kannada,Dandeli, Service Also they would have given reductions or nature in the price but could not because we booked through you Had my 60th birthday while staying The location knew this and made no acknowledgement of this not even an extra packet of biscuits Spent two thousand pounds on 3 places Felt short changed , Comfortable place which was very clean,,,5.8,"[' Leisure trip ', ' Family with young children ']",1014,6
Uttara Kannada,Dandeli, My son and his family were staying the same two nights in identical places He booked directly with Apex and got full natures included for the same place price that I paid Booking via booking com cost me almost an extra 50 for natures even after I had negotiated a bit of a discount by reference to the comparison ,No Positive,,,9.2,"[' Family trip ', ' Family with young children ']",1015,10
